split_index,group,aspect,region_type,triplet,node_1,node_2,node_3,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,reward_fit_ok,reward_fit_n_train_obs,reward_fit_train_weight,reward_fit_n_features,reward_fit_n_iter,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,test_weight,test_n_obs,test_edges,test_log_loss,test_brier,test_accuracy,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error
0,all,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,3300,2349.5,3,3,706.0,783.1666666666666,0.15519112178323094,0.25149700598802394,True,17966,13165.0,10000,10,87.59059536337546,0.363631115105979,0.004134322245389122,1,0,0.0,0.0,750.5,1053,3,0.6897606285454174,0.24408392955112,0.6149233844103931,0.38507661558960693,0.009106213338191782,0.026232548985369766,0.0
0,normal,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1866,1416.5,3,3,407.5,472.1666666666667,0.47022581586123674,0.6518298714144412,True,9014,6691.0,10000,10,395.8153651097906,1.7843892563002908,0.004487903316603434,1,0,0.0,0.0,485.0,634,3,0.521412761009404,0.16794596436976286,0.7628865979381443,0.23711340206185572,0.008888608390393127,0.025165293472694493,0.0
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,461,345.0,3,3,91.0,115.0,0.25778214652418097,0.3991031390134529,True,1990,1477.5,10000,10,32.53997474537053,0.022910390892007144,0.0007035737403530556,1,0,0.0,0.0,107.5,148,3,0.7320013858412381,0.2558920273015527,0.6093023255813953,0.3906976744186047,0.03713370235037816,0.051121419658689375,0.0
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,487,361.0,3,3,96.0,120.33333333333333,0.44410281656522255,0.5755102040816327,True,1990,1477.5,10000,10,72.19261007663835,1.2839294865552975,0.017474005909750966,1,0,0.0,0.0,109.0,149,3,0.653191904155762,0.21107900694941503,0.7201834862385321,0.2798165137614679,0.06700770585057403,0.09359036870985446,0.0
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,97,76.0,3,3,19.0,25.333333333333332,0.41293859649122805,0.5263157894736842,True,602,467.0,10000,10,10.833775889537975,1.5543820051988706,0.12547321550197998,1,0,0.0,0.0,30.0,36,3,0.30509693385640796,0.09555139560264153,0.9,0.09999999999999998,0.07641788535658472,0.16401017588803615,0.0
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,118,93.5,3,3,24.0,31.166666666666668,0.2786111111111111,0.44,True,602,467.0,10000,10,10.105299860529982,0.4463668061366805,0.04230296693760991,1,0,0.0,0.0,40.0,53,3,0.5389786754479127,0.1769966262662876,0.75,0.25,0.16897787246053822,0.16897787246053828,0.0
0,expert,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,1669,1159.0,3,3,348.0,386.3333333333333,0.1609905865080041,0.25181598062953997,True,8931,6417.5,10000,10,47.40052216514932,0.05467147861432951,0.0011520652307255778,0,0,,,365.0,525,3,0.7655116431117319,0.272959987658132,0.5561643835616439,0.4438356164383561,0.006082487884034982,0.031005545161495163,0.0
0,expert,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1818,1335.5,3,3,413.0,445.1666666666667,0.5227772491795916,0.6827438370846731,True,8931,6417.5,10000,10,420.71433714575943,6.088524670479822,0.014265426067131796,1,0,0.0,0.0,470.0,642,3,0.59098382115641,0.192392592094481,0.7063829787234043,0.2936170212765957,0.04908190634607193,0.04908190634607193,0.0
0,expert,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,1665,1159.5,3,3,350.0,386.5,0.19583369248423663,0.3005050505050505,True,8994,6474.5,10000,10,57.49541459857609,0.023394305807204478,0.00040672444810347416,1,0,0.0,0.0,362.0,518,3,0.7190819056571464,0.25539288286700024,0.5828729281767956,0.4171270718232044,0.029340707576829994,0.03438202698164177,0.0
0,expert,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1847,1364.0,3,3,413.5,454.6666666666667,0.5138641935885954,0.6625,True,8994,6474.5,10000,10,426.80959019376775,7.705143964367364,0.017732756472104327,1,0,0.0,0.0,473.5,640,3,0.5607558085731557,0.17994522106072566,0.7412882787750792,0.2587117212249208,0.021137509458452636,0.031479938083904944,0.0
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,561,410.0,3,3,106.5,136.66666666666666,0.23223670316747744,0.3496932515337423,True,2446,1784.5,10000,10,31.978664264340374,0.4958957492060871,0.015270283846778171,1,0,0.0,0.0,121.5,162,3,0.8309379657768068,0.27485286125724817,0.588477366255144,0.411522633744856,0.0035478582148813498,0.1444930600916805,0.49794238683127573
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,553,412.5,3,3,115.5,137.5,0.48818036342072607,0.6343283582089553,True,2446,1784.5,10000,10,98.795170583573,1.7240863704426364,0.017151801780939845,1,0,0.0,0.0,141.5,199,3,0.6546466461488931,0.19683328501555658,0.734982332155477,0.26501766784452296,0.08540001490276466,0.08540001490276461,0.0
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,131,94.5,3,3,26.0,31.5,0.33342213342213345,0.43333333333333335,True,766,583.0,10000,10,10.44277929155314,0.18256203378819175,0.017181757102972612,1,0,0.0,0.0,37.5,46,3,0.6447644329307743,0.175178884112363,0.7466666666666667,0.2533333333333333,0.014264775799738838,0.08311674145039037,0.0
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,152,115.0,3,3,30.5,38.333333333333336,0.32210816031200923,0.5652173913043478,True,766,583.0,10000,10,17.229517622031842,0.3345612071930926,0.019048036076700754,1,0,0.0,0.0,39.0,47,3,0.7733872716868019,0.20549300557854144,0.7307692307692307,0.2692307692307693,0.0005706543476524106,0.13683145061721466,0.2948717948717949
