split_index,group,aspect,region_type,triplet,node_1,node_2,node_3,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,bt_fit_ok,bt_fit_n_iter,bt_train_objective,score_node_1,score_node_2,score_node_3,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,test_weight,test_n_obs,test_edges,test_log_loss,test_brier,test_accuracy,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error
0,all,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,3300,2349.5,3,3,706.0,783.1666666666666,0.15519112178323094,0.25149700598802394,True,6,1584.357126450914,0.17606419288848027,-0.3124860486245923,0.13642185573611196,87.59059536337546,0.363631115105979,0.004134322245389122,1,0,0.0,0.0,750.5,1053,3,0.676792593711254,0.24190066628489088,0.5596269153897402,0.4403730846102598,0.008457407031452091,0.025868817069615142,0.35376415722851434
0,normal,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1866,1416.5,3,3,407.5,472.1666666666667,0.47022581586123674,0.6518298714144412,True,8,768.392273283608,-0.3205404210934454,-0.643494772067439,0.9640351931608843,395.8153651097906,1.7843892563002908,0.004487903316603434,1,0,0.0,0.0,485.0,634,3,0.5004975148767765,0.16140337408771666,0.7783505154639175,0.22164948453608246,0.026428603524330685,0.02642860352433062,0.0
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,461,345.0,3,3,91.0,115.0,0.25778214652418097,0.3991031390134529,True,8,222.49962554790088,0.1812899847891209,-0.4998890715605266,0.31859908677140575,32.53997474537053,0.022910390892007144,0.0007035737403530556,1,0,0.0,0.0,107.5,148,3,0.6793377210229871,0.24268462542834773,0.6186046511627907,0.38139534883720927,0.009128671484578965,0.07499829866255392,0.0
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,487,361.0,3,3,96.0,120.33333333333333,0.44410281656522255,0.5755102040816327,True,8,212.0691527109439,-0.07785327377244367,-0.67173568749435,0.7495889612667938,72.19261007663835,1.2839294865552975,0.017474005909750966,1,0,0.0,0.0,109.0,149,3,0.5535333174072987,0.18442271515354955,0.7477064220183486,0.2522935779816514,0.016882883595430387,0.025159196888480895,0.0
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,97,76.0,3,3,19.0,25.333333333333332,0.41293859649122805,0.5263157894736842,True,7,47.04856689301385,0.5349050982453428,0.10478066788892848,-0.6396857661342715,10.833775889537975,1.5543820051988706,0.12547321550197998,1,0,0.0,0.0,30.0,36,3,0.5636962850764146,0.19000931968656612,0.75,0.25,0.06835258406305444,0.3192032533123949,0.2833333333333333
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,118,93.5,3,3,24.0,31.166666666666668,0.2786111111111111,0.44,True,8,59.62969294250379,0.26240450311330876,-0.5348090413214348,0.2724045382081262,10.105299860529982,0.4463668061366805,0.04230296693760991,1,0,0.0,0.0,40.0,53,3,0.5133427849088241,0.16397044384291465,0.775,0.22499999999999998,0.017572240260821215,0.1773517695485315,0.2875
0,expert,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,1669,1159.0,3,3,348.0,386.3333333333333,0.1609905865080041,0.25181598062953997,True,6,779.422030025704,0.17209528489892395,-0.3286310862685188,0.15653580136959486,47.40052216514932,0.05467147861432951,0.0011520652307255778,0,0,,,365.0,525,3,0.6820570351393631,0.24447398945321278,0.5547945205479452,0.4452054794520548,0.003948194323426635,0.024050055569341193,0.3589041095890411
0,expert,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1818,1335.5,3,3,413.0,445.1666666666667,0.5227772491795916,0.6827438370846731,True,8,695.6123389503146,-0.3160662602704618,-0.7459026921977168,1.0619689524681786,420.71433714575943,6.088524670479822,0.014265426067131796,1,0,0.0,0.0,470.0,642,3,0.5092371241164281,0.16588479076312562,0.7734042553191489,0.22659574468085109,0.005154405223129432,0.012204285504033999,0.0
0,expert,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,1665,1159.5,3,3,350.0,386.5,0.19583369248423663,0.3005050505050505,True,6,774.6052081681232,0.10562673221072555,-0.3563451339432708,0.2507184017325453,57.49541459857609,0.023394305807204478,0.00040672444810347416,1,0,0.0,0.0,362.0,518,3,0.69578712078632,0.25107990196731295,0.5607734806629834,0.4392265193370166,0.014375033174116258,0.061324269096915934,0.0
0,expert,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1847,1364.0,3,3,413.5,454.6666666666667,0.5138641935885954,0.6625,True,8,712.3349594665963,-0.3658039856028026,-0.6987450266362771,1.0645490122390802,426.80959019376775,7.705143964367364,0.017732756472104327,1,0,0.0,0.0,473.5,640,3,0.52454432619347,0.17186860226787395,0.7602956705385427,0.23970432946145726,0.00845852502289346,0.010157058314497031,0.0
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,561,410.0,3,3,106.5,136.66666666666666,0.23223670316747744,0.3496932515337423,True,8,267.9099557745416,0.21663974853192586,-0.44929716035685485,0.23265741182492897,31.978664264340374,0.4958957492060871,0.015270283846778171,1,0,0.0,0.0,121.5,162,3,0.6680175809865191,0.23749357211378655,0.6008230452674898,0.39917695473251025,0.10660753777860454,0.1066075377786046,0.49794238683127573
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,553,412.5,3,3,115.5,137.5,0.48818036342072607,0.6343283582089553,True,8,233.03499893883352,-0.09320777350116738,-0.7605328408855941,0.8537406143867615,98.795170583573,1.7240863704426364,0.017151801780939845,1,0,0.0,0.0,141.5,199,3,0.5005457424782278,0.16032554108112135,0.8056537102473498,0.19434628975265023,0.011252101518109014,0.06081035541081668,0.0
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,131,94.5,3,3,26.0,31.5,0.33342213342213345,0.43333333333333335,True,7,60.12683176614943,0.4690924323692278,0.07918457973689197,-0.5482770121061198,10.44277929155314,0.18256203378819175,0.017181757102972612,1,0,0.0,0.0,37.5,46,3,0.6427444057700982,0.22590637009469386,0.6533333333333333,0.3466666666666667,0.009387345645636591,0.18522176320676975,0.3333333333333333
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,152,115.0,3,3,30.5,38.333333333333336,0.32210816031200923,0.5652173913043478,True,7,70.76898485826182,0.017075961302537856,-0.5714154609131309,0.5543394996105929,17.229517622031842,0.3345612071930926,0.019048036076700754,1,0,0.0,0.0,39.0,47,3,0.5744582228750696,0.19493918435865554,0.6923076923076923,0.3076923076923077,0.08322152180431308,0.2009986016103312,0.2948717948717949
