split_index,group,aspect,region_type,triplet,node_1,node_2,node_3,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,scalar_test_weight,scalar_test_n_obs,scalar_test_edges,scalar_test_log_loss,scalar_test_brier,scalar_test_accuracy,scalar_test_error_rate,scalar_test_calibration_abs_error,scalar_test_pair_calibration_mae,scalar_test_majority_edge_error,pairwise_test_weight,pairwise_test_n_obs,pairwise_test_edges,pairwise_test_log_loss,pairwise_test_brier,pairwise_test_accuracy,pairwise_test_error_rate,pairwise_test_calibration_abs_error,pairwise_test_pair_calibration_mae,pairwise_test_majority_edge_error,uplift_log_loss,uplift_brier,uplift_error_rate,uplift_calibration_abs_error,uplift_pair_calibration_mae,uplift_majority_edge_error,uplift_accuracy
0,all,overall,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,3300,2349.5,3,3,706.0,783.1666666666666,0.15519112178323094,0.25149700598802394,87.59059536337546,0.363631115105979,0.004134322245389122,1,0,0.0,0.0,750.5,1053,3,0.6897606285454174,0.24408392955112,0.6149233844103931,0.38507661558960693,0.009106213338191782,0.026232548985369766,0.0,750.5,1053,3,0.6761675991917011,0.24159270343333258,0.5596269153897402,0.4403730846102598,0.013733404154655404,0.019451163361862936,0.35376415722851434,0.013593029353716313,0.002491226117787404,-0.05529646902065288,-0.004627190816463622,0.00678138562350683,-0.35376415722851434,-0.05529646902065288
0,expert,helpful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1847,1364.0,3,3,413.5,454.6666666666667,0.5138641935885954,0.6625,426.80959019376775,7.705143964367364,0.017732756472104327,1,0,0.0,0.0,473.5,640,3,0.5268259263460461,0.1715490099260896,0.7465681098204857,0.2534318901795143,0.0002900934965557045,0.028493487802346066,0.0,473.5,640,3,0.5251759041858207,0.17216675477390514,0.7602956705385427,0.23970432946145726,0.015780586497900234,0.01874846612892661,0.0,0.0016500221602253617,-0.0006177448478155434,0.01372756071805703,-0.01549049300134453,0.009745021673419455,0.0,0.01372756071805703
0,all,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,1022,755.0,3,3,197.5,251.66666666666666,0.24331664883779078,0.3412698412698413,64.1151076541118,0.1826702420501432,0.002841003966655699,1,0,0.0,0.0,229.0,310,3,0.7512649964120194,0.2617008819078023,0.5873362445414847,0.4126637554585153,0.0361319572331652,0.09110737614940848,0.0,229.0,310,3,0.6721870748315399,0.2394779838852641,0.6091703056768559,0.3908296943231441,0.01861007606179771,0.08227360168809053,0.0,0.07907792158047944,0.022222898022538184,0.02183406113537123,0.017521881171367493,0.008833774461317945,0.0,0.02183406113537123
0,all,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,1040,773.5,3,3,211.5,257.8333333333333,0.46758209094901887,0.6062378167641326,170.5648939339202,3.042238782395015,0.01752369695181949,1,0,0.0,0.0,250.5,348,3,0.6208263418245048,0.19804933338904032,0.6966067864271457,0.3033932135728543,0.09613412100258531,0.09613412100258525,0.0,250.5,348,3,0.5239607263333002,0.17074244374734862,0.780439121756487,0.219560878243513,0.04384943619345413,0.043849436193454154,0.0,0.09686561549120465,0.0273068896416917,0.08383233532934131,0.05228468480913118,0.0522846848091311,0.0,0.08383233532934131
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,461,345.0,3,3,91.0,115.0,0.25778214652418097,0.3991031390134529,32.53997474537053,0.022910390892007144,0.0007035737403530556,1,0,0.0,0.0,107.5,148,3,0.7176230434318921,0.2503917873620894,0.6139534883720931,0.38604651162790693,0.04418204940617698,0.05309668316483514,0.0,107.5,148,3,0.6806748005166354,0.24332091253525284,0.6186046511627907,0.38139534883720927,0.009791278360876454,0.07600783249941112,0.0,0.03694824291525667,0.0070708748268365484,0.0046511627906976605,0.03439077104530053,-0.022911149334575984,0.0,0.0046511627906976605
0,normal,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,487,361.0,3,3,96.0,120.33333333333333,0.44410281656522255,0.5755102040816327,72.19261007663835,1.2839294865552975,0.017474005909750966,1,0,0.0,0.0,109.0,149,3,0.608964173405127,0.19615208710818402,0.6972477064220184,0.3027522935779816,0.08676789249483341,0.08676789249483338,0.0,109.0,149,3,0.5541698833267621,0.1845343437424344,0.7477064220183486,0.2522935779816514,0.024514343478208855,0.024704813622013794,0.0,0.05479429007836489,0.011617743365749611,0.050458715596330195,0.062253549016624554,0.06206307887281959,0.0,0.050458715596330195
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,561,410.0,3,3,106.5,136.66666666666666,0.23223670316747744,0.3496932515337423,31.978664264340374,0.4958957492060871,0.015270283846778171,1,0,0.0,0.0,121.5,162,3,0.78103051036563,0.27170687090915324,0.5637860082304527,0.43621399176954734,0.029009447697372848,0.12473823619748768,0.49794238683127573,121.5,162,3,0.661220390859574,0.23445309266384473,0.6008230452674898,0.39917695473251025,0.025360179469467115,0.10033212110807531,0.49794238683127573,0.11981011950605602,0.03725377824530851,0.03703703703703709,0.003649268227905733,0.024406115089412372,0.0,0.03703703703703709
0,expert,truthful,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,553,412.5,3,3,115.5,137.5,0.48818036342072607,0.6343283582089553,98.795170583573,1.7240863704426364,0.017151801780939845,1,0,0.0,0.0,141.5,199,3,0.6299639839284775,0.19951081638984133,0.696113074204947,0.30388692579505305,0.10334909561279693,0.10334909561279695,0.0,141.5,199,3,0.4992321179169716,0.15954167316417425,0.8056537102473498,0.19434628975265023,0.06070895216354205,0.060708952163542,0.0,0.13073186601150594,0.03996914322566708,0.10954063604240283,0.042640143449254875,0.04264014344925495,0.0,0.10954063604240283
0,all,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,228,170.5,3,3,45.0,56.833333333333336,0.3676051293072569,0.4222222222222222,21.19443569553806,1.300578273943997,0.05781629101046266,1,0,0.0,0.0,67.5,82,3,0.5570498846971954,0.16295569352163572,0.7851851851851852,0.2148148148148148,0.055821902421967606,0.13663718415192108,0.0,67.5,82,3,0.6350124983726855,0.22084616762014408,0.6962962962962963,0.3037037037037037,0.13039149870546052,0.2639847410706326,0.3111111111111111,-0.07796261367549007,-0.057890474098508365,-0.0888888888888889,-0.07456959628349291,-0.1273475569187115,-0.3111111111111111,-0.0888888888888889
0,all,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,270,208.5,3,3,54.5,69.5,0.2785378556440376,0.5089820359281437,25.964039986694438,0.7470771115315122,0.027968770784997606,1,0,0.0,0.0,79.0,100,3,0.6993206860404392,0.2084527187289972,0.740506329113924,0.259493670886076,0.13999687927892102,0.13999687927892104,0.0,79.0,100,3,0.5282382144370692,0.17239047457615186,0.7341772151898734,0.26582278481012656,0.0841946009478915,0.17817914222715658,0.2911392405063291,0.17108247160336998,0.03606224415284534,-0.006329113924050556,0.05580227833102952,-0.03818226294823554,-0.2911392405063291,-0.006329113924050556
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,97,76.0,3,3,19.0,25.333333333333332,0.41293859649122805,0.5263157894736842,10.833775889537975,1.5543820051988706,0.12547321550197998,1,0,0.0,0.0,30.0,36,3,0.47092022500295183,0.1557109308183326,0.8,0.19999999999999996,0.08980332163631993,0.21583850497229115,0.0,30.0,36,3,0.6226742355605357,0.21277619011778037,0.75,0.25,0.1283535636476812,0.34872393401805163,0.2833333333333333,-0.15175401055758386,-0.05706525929944778,-0.050000000000000044,-0.03855024201136126,-0.13288542904576048,-0.2833333333333333,-0.050000000000000044
0,normal,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,118,93.5,3,3,24.0,31.166666666666668,0.2786111111111111,0.44,10.105299860529982,0.4463668061366805,0.04230296693760991,1,0,0.0,0.0,40.0,53,3,0.6698553401805764,0.22330711893540456,0.7,0.30000000000000004,0.21830795250423193,0.21830795250423182,0.0,40.0,53,3,0.516020198143281,0.1652149417636366,0.8125,0.1875,0.15423993355862306,0.16962454894323842,0.0,0.1538351420372953,0.058092177171767956,0.11250000000000004,0.06406801894560887,0.048683403560993405,0.0,0.11250000000000004
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-3.5-turbo-0125,131,94.5,3,3,26.0,31.5,0.33342213342213345,0.43333333333333335,10.44277929155314,0.18256203378819175,0.017181757102972612,1,0,0.0,0.0,37.5,46,3,0.6259536124525902,0.16875150368427824,0.7733333333333333,0.22666666666666668,0.028636767050486067,0.07945253732800057,0.0,37.5,46,3,0.6491583321106429,0.22851512166580737,0.6533333333333333,0.3466666666666667,0.12374118165784842,0.19624118165784835,0.3333333333333333,-0.023204719658052708,-0.05976361798152913,-0.12,-0.09510441460736235,-0.11678864432984777,-0.3333333333333333,-0.12
0,expert,harmless,model_triplet,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,allenai/tulu-2-70b,allenai/tulu-2-7b,gpt-4-turbo-2024-04-09,152,115.0,3,3,30.5,38.333333333333336,0.32210816031200923,0.5652173913043478,17.229517622031842,0.3345612071930926,0.019048036076700754,1,0,0.0,0.0,39.0,47,3,0.7295415535890163,0.19321743646601536,0.782051282051282,0.21794871794871795,0.059677829817063766,0.13317283304656918,0.0,39.0,47,3,0.56045862478455,0.18877441525724553,0.6923076923076923,0.3076923076923077,0.0274294141281321,0.1927154101833589,0.2948717948717949,0.1690829288044663,0.004443021208769826,-0.08974358974358976,0.032248415688931664,-0.059542577136789704,-0.2948717948717949,-0.08974358974358976
